"id","age","net_income","highest_education","profession","hispanic","weekly_hours_worked","in_college","is_married","self_employed","sex","reason_unemployment","main_profession","psu","psu_popsize","total_food_percent","alcbev_percent","bakery_percent","beef_percent","cereal_percent","child_age","housing_type","census_division","lives_in_MSA","eggs_percent","fam_size","fresh_fruit_percent","fresh_veg_percent","non_alc_grocery_percent","milk_percent","number_earners","non_alc_bevs_percent","oils_percent","othdairy_percent","othmeat_percent","pet_food_percent","pork_percent","procfruit_percent","proc_veg_percent","seafood_percent","sweets_percent","smoking_percent","state","vehicle"
"367629","49","20000","Bachelor’s degree","Paid employee of a PRIVATE company","No","27","Not at all","Never married","No","Male","","101","Rest of America","1.20-4 mil","0.328809","0","0.021515","0","0.004536999999999999","0","House, apartment, flat","East North Central","Yes","0.002834","1","0","0","0.0598","0.00007475","1","0","0.0066170000000000005","0.024166999999999998","0.011609","0","0","0","0","0","0.021762","0","Ohio","1"
"367630","32","31531","High school graduate","Paid employee of a PRIVATE company","No","25","Not at all","Married","No","Male","","110","Rest of America","1.20-4 mil","0.0860784624655101","0.0318125019821763","0.0025891979321937104","0","0","0","House, apartment, flat","West South Central","Yes","0","2","0.00549173828930259","0","0.0824585328724113","0.000034727728267419394","2","0.00772636453014494","0","0","0","0.0170194411848657","0","0.00552942183882528","0.00298029875360756","0","0","0.040454156227205","Oklahoma","1"
"367631","41","42074.4","Grade 8 or lower","","Yes","40","","Married","No","Female","Unable to find work","800","Rest of America","< 125,000","0.17085781377749898","0.00953501416538323","0.0153993877512216","0.0150435210008937","0.0179206358260605","4","Mobile home or trailer with NO permanent room added","","Yes","0","5","0.00552449945810279","0.00155724145798871","0.154488239879832","0.0000307788108683665","1","0.0064946856045481295","0.00245945277888692","0.008416519308653241","0","0","0.0105026543456354","0.00190478438195197","0.00717912412298215","0","0.00323189397828608","0","","3"
"367633","63","94067","Master’s or greater","Paid employee of a PRIVATE company","No","32","Not at all","Married","No","Female","","111","Rest of America","< 125,000","0.11231043383971","0.0150983280002551","0.004309056310927321","0.0050138730904568","0.0103290208043203","0","House, apartment, flat","","No","0.00040077816875206003","2","0.00191267926052707","0.00611394006399694","0.0552797474140772","0.0000121721751517535","2","0.0013405338747913699","0","0.014168199262228","0.0016003486876375302","0","0.0032366292110942198","0","0.0016749763466465401","0.0015810007760426099","0.00330849288273252","0","","3"
"367634","49","87312","Some college but no degree","Paid employee of a PRIVATE company","No","46.5","Not at all","Married","No","Male","","111","Detroit-Warren-Dearborn, MI","1.20-4 mil","0.0859305300531428","0","0.00436549386109584","0.009707714861645591","0","0","House, apartment, flat","East North Central","Yes","0.000738501007879787","2","0.00231377130291369","0.007119983507421659","0.0655121861828844","0.00000784542789078248","2","0.0159105277625069","0.0038145959318306795","0.00169140553417629","0","0","0.00148295766904893","0","0","0","0.0012834432838556","0.0052826644676562205","","3"
"367636","63","131000","Master’s or greater","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Male","","107","Dallas-Fort Worth-Arlington, TX","4 mil+","0.0877205326717557","0.0117158123664122","0.0037570992366412204","0","0","0","House, apartment, flat","West South Central","Yes","0","2","0.00048824427480915995","0.0018497709923664101","0.0476335877862595","0.000012557251908396901","2","0.00650793893129771","0","0.00573587786259542","0","0.000791908396946565","0","0","0","0","0","0.0020361096183206103","Texas","2"
"367639","30","78015.6","High school graduate","Paid employee of a PRIVATE company","No","22.5","Not at all","Married","No","Female","","104","Rest of America","1.20-4 mil","0.17828767246550697","0","0.0108500066653336","0.00794367793108045","0.00293614943677931","2","House, apartment, flat","Pacific","Yes","0.0011397753782576802","5","0.0130822402186229","0.0181452409518096","","0.0000346243571798461","2","0.00749676398053723","0.00165262947410518","0.0022292774778377698","0.0014622708791575","0","0.00921392054922349","0","0.00163033726588016","0.00171310071319069","0.00152400519896021","0","","2"
"367640","31","18814.4","High school graduate","Self-employed","Yes","40","Not at all","Never married","Yes","Male","","206","Rest of America","0.33-1.19 mil","0.451528616378944","0","0.0101847521047708","0.0379337103495195","0.0405455395866995","0","House, apartment, flat","West North Central","Yes","0.0269198061059614","1","0.0351975082915214","0.0242112424525895","0.138192023131219","0.00014988519431924499","1","0.0533144825240241","0.00907921591972106","0.0332904583723106","0","0","0.0379337103495195","0.021343108470108","0.0556436676162939","0","0","0","Nebraska","1"
"367641","50","55000","Master’s or greater","Paid employee of a PRIVATE company","Yes","40","Not at all","Married","No","Female","","103","Miami-Fort Lauderdale-West Palm Beach, FL","4 mil+","0.12268855418181801","0","0.0174483636363636","0.005237818181818179","0.00552145454545455","5","House, apartment, flat","South Atlantic","Yes","0.00235471127272727","2","0.009444712727272729","0.0011156363636363599","0.0850909090909091","0.0000516363636363636","1","0.00196181818181818","0.00268036363636364","0.00564436363636364","0.00896290909090909","0.00991781818181818","0.00665127272727273","0.006452727272727271","0.004479525818181821","0","0.00292145454545455","0","Florida","1"
"367642","42","82526","High school graduate","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Male","","110","Chicago-Naperville-Elgin, IL-INWI","4 mil+","0.174053749606185","0.0728684293434796","0.00237101689164627","0.00168952427113879","0.00262319099435329","4","House, apartment, flat","East North Central","Yes","0.000965093182754526","4","0.0152081537939558","0.0255708579114461","","0.0000392659889004677","2","0.00333054625209025","0.0013816457843588699","0.00113735428834549","0.0059465414536025","0","0.0244323001235974","0","0.00496041223372028","0","0.00203337542107942","0","Illinois","3"
"367643","41","74817.4","Bachelor’s degree","","No","55","Not at all","Married","No","Female","Taking care of home/family","910","Rest of America","125,000 - 330,000","0.12676917401566998","0.0102968026154344","0.0108041712222023","0.00329789594399164","0.0031380400815853","1","House, apartment, flat","South Atlantic","Yes","0.00246386535752378","4","0.0122498242387466","0.00244301459286209","0.100778695864866","0.000214856437138954","1","0.0021233028680494102","0","0.00282527861165986","0.0051292881067773","0","0","0.00044481631278285496","0.0035272543552703","0","0.00361760766880432","0","North Carolina","2"
"367653","69","40416","High school graduate","","No","","Not at all","Married","No","Male","Retired","930","Chicago-Naperville-Elgin, IL-INWI","4 mil+","0.0502038796516231","0","0.00467042755344418","0.00388558986539984","0.0022644497228820303","0","House, apartment, flat","East North Central","Yes","0.000643309580364212","2","0","0","0.0643309580364212","0.000054681314330958005","0","0.0028562945368171","0","0","0.00238667854315123","0","0.0216216349960412","0.00607284243863816","0","0.0015375098970704698","0","0","Illinois","2"
"367654","27","63000","Master’s or greater","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Female","","110","Detroit-Warren-Dearborn, MI","1.20-4 mil","0.0571422263492064","0","0.008314098412698409","0.00205936507936508","0.0017248441269841301","0","House, apartment, flat","East North Central","Yes","0.00129950888888889","2","0.00285891873015873","0.0023315355555555604","0.0990476190476191","0.000050435952380952395","1","0.00352238920634921","0.00164756222222222","0.00261876126984127","0.00619004285714286","0","0","0.00198422920634921","0.00317189682539683","0.00193829174603175","0.00119261174603175","0","","2"
"367655","58","143626","Master’s or greater","A State government employee","No","33","Not at all","Married","No","Male","","103","Rest of America","1.20-4 mil","0.03615952000334201","0.005478205756617879","0","0","0.0010101235152409698","0","House, apartment, flat","West South Central","Yes","0","2","0.0013232980101095901","0.0019305650787461899","0.10861543174634102","0","2","0.0016744879060894302","0.0014409647278347901","0.0006571233620653639","0","0","0","0","0","0.00168534944926406","0.00044894378455154405","0.00156225195995154","Oklahoma","4"
"367656","37","466835.5","Master’s or greater","Paid employee of a PRIVATE company","No","62.5","Not at all","Married","Yes","Female","","107","Rest of America","1.20-4 mil","0.0652679584136168","0.00345080868957052","0.0020450886875569697","0.00289108261903818","0","3","House, apartment, flat","South Atlantic","Yes","0.0003397342318654","4","0.00239874645351521","0.00182732461434488","0.0167082409114131","0.0000156264894165075","2","0.00040768107823848","0.000607623027811724","0.0023575327926003897","0.000510158289161814","0.000364710824262508","0","0.000299333705341603","0.000556685170686462","0","0.000599825848719731","0","North Carolina","2"
"367657","32","125001","Master’s or greater","A local government employee","No","50","Full time","Never married","Yes","Female","","101","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","0.0611806326349389","0.0362707498340013","0.000767451460388317","0","0.0015984547323621401","0","House, apartment, flat","Middle Atlantic","Yes","0.000738964008287934","1","0.00160115455076359","0","0.0207998336013312","0","1","0.00168867817057464","0","0.0008708640730874151","0","0","0","0","0.0005735200518395849","0","0","0","New York",""
"367658","68","128104","High school graduate","","No","40","Not at all","Married","No","Male","Retired","930","Rest of America","1.20-4 mil","0.09072113282957599","0","0.0029266845687878603","0.00461531255854618","0.0006880347217885469","0","House, apartment, flat","South Atlantic","Yes","0","2","0.000200930493973646","0.00130053784425155","0.0182664085430588","0","1","0.0040307874851683","0.000602791481920939","0.00248626116280522","0","0","0.00250008071566852","0.0037590259476675205","0","0","0","0","South Carolina","3"
"367659","38","102500","Master’s or greater","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Male","","103","Chicago-Naperville-Elgin, IL-INWI","4 mil+","0.0805162901463415","0","0.0046556563902439","0.00141160468292683","0.0025988483902439","2","","East North Central","Yes","0.000786189268292683","4","0.0006862021463414629","0.000922741268292683","0.0760975609756098","0","1","0.00327295356097561","0.0023408624390243897","0.00137598341463415","0.00133880214634146","0","0","0","0.0010754817560975599","0","0.0015092556097561","0","Illinois","2"
"367660","88","14526","Associate’s degree in college","","No","","Not at all","Widowed","No","Female","Retired","930","Rest of America","0.33-1.19 mil","0.18688990086741","0","0.007836836018174309","0.0210615930056451","0.00600276745146634","7","House, apartment, flat","West North Central","Yes","0","2","0.0055557056312818395","0.00319965028225251","0.26848409748038","0.000135488434531185","0","0.00898290513561889","0.00808189040341457","0.0134434820322181","0","0","0","0.00878413740878425","0","0","0.0052333994217265605","0","","1"
"367664","34","233230.8","Some college but no degree","","Yes","66","Not at all","Married","No","Female","Taking care of home/family","910","Houston-The Woodlands-Sugar Land, TX","4 mil+","0.0238417052979281","0.000478238723187504","0","0.000779228129389429","0.0012608111793125099","3","","West South Central","Yes","0","3","0.0012429747700561","0.00247814611106252","0.0140461722894232","0.00000896108061199464","1","0.00276352865916508","0.000772539475918275","0.0017992477837404","0","0","0","0.0000522573347945469","0.000398111998929815","0","0.00161865414001924","0","Texas","1"
"367665","46","38001","Bachelor’s degree","A local government employee","No","30","Not at all","Separated","Yes","Female","","103","Los Angeles-Long Beach-Anaheim, CA","4 mil+","0.0498160574721718","0","0","0","0","5","House, apartment, flat","Pacific","Yes","0.00251098655298545","2","0","0.001217862687824","0.0615773269124497","0","1","0.008846609299755271","0","0","0","0","0","0.00271714060156312","0.00547264387779269","0.0040230520249467105","0","0","California","1"
"367666","19","8000","Some college but no degree","Paid employee of a PRIVATE company","No","40","Full time","Never married","No","Male","","107","Rest of America","< 125,000","0.081055","0","0","0","0","0","Student quarters in college dormitory","","Yes","0","1","0","0","0.2405","0","1","0","0","0","0","0","0","0","0","0","0","0","","2"
"367667","61","71000","Bachelor’s degree","Paid employee of a PRIVATE company","No","47","Not at all","Widowed","No","Female","","103","Rest of America","125,000 - 330,000","0.0663255092957746","0","0.00476788732394366","0.0019518309859154898","0.0030072039436619697","0","House, apartment, flat","East North Central","Yes","0.0013681785915493","1","0.0011941763380281698","0.000767681126760563","0.0183098591549296","0.000020593873239436603","1","0.000805633802816901","0","0.0032650397183098603","0.00573265577464789","0.00211315183098592","0","0","0","0","0.00125563154929577","0","","2"
